rating,look,smell,taste,feel,overall,review,date,id,name
3.68,4.0,3.5,3.5,3.0,4.5,"This beer was involved in a great cascading action upon its arrival from the handpump. Once settled, it was a beautiful deep-yellow color that was crystal clear. It had a really fluffy white head. The nose was an interesting blend of malt sweetness overlying a grassy scent. The mouthfeel was somewhat loght, but not annoyingly so. I got the same grassy bitterness on both the tongue as well as the finish. This is definitely a good candidate for a session beer. The menu recommends it with their fish 'n' chips and I would like to second that notion.",2005-06-20,16461,Oliver's Best Bitter
4.5,4.5,4.5,4.5,4.5,4.5,"I was almost giddy when I saw that this masterpiece was on tap at The Wharf Rat. An amazing deep and golden coloured brew, the 54-degree liquid was placed before me in all of its glory. The aroma was fragrant, caramelly and hoppy. The head left a long-lasting lace all the while. Back notes in flavor of caramel and maybe even some english toffee. A well-worthwhile brew, and a treasure in the cask-conditioned department. Zum wohl!",2004-05-23,16461,Oliver's Best Bitter
4.2,4.0,4.0,4.5,4.0,4.0,"From the cask poured into a pint glass. Served at a perfect 54 degrees. It pours a deep gold color with one finger of head. There is lots and lots of lacing left on the glass. The smell is fairly malty for the most part, a little bit of caramel and hops aromas. The taste is malty and sweet as well, with some caramel and toffee. The finish has a good dose of hops to it. The body is fairly heavy on the tongue, yet smooth. The drinkability is really great. A good representation of the English bitter style.",2004-03-12,16461,Oliver's Best Bitter
3.05,4.0,2.75,3.0,3.0,3.25,"New brewer, new country, Wales. Here goes...  A lot number and time appear to be printed on the neck ""L0276 01:44"".  On the price tag there's ""05 11"" which may be a received date... hmm.  Back label says ""Imported by Cloverdale International, Algonquin, IL"". Open the bottle and whiffs of oxidation waft out. Bummer. Malty and bready with telltale mustiness and cardboard. It's color is actually nice, a dark saturated reddish auburn, with a half inch of tan foam on the surface. The foam dissipates to a skim, then to a bare circle around the edges of the glass.  Taste is malty and bready with some fruit qualities, raisin and apple, some tangy astringency though. Oxidation is present. Mellow cask-like carbonation level. Hope to find a fresher bottle of this down the road to re-review, if in fact it's still imported.",2013-02-02,26750,Tomos Watkin Old Style Bitter
3.83,4.5,4.0,4.0,3.0,3.5,"Single bottle poured into a tulip stout glass. While there was a digital stamp on the neck of the bottle, the numbers didn't obviously mean anything to me. Appearance: Translucent orange-copper beer with a very light tan head. Poured an impressive 1/2"" thick head initially, which died down to a thin head across the top with lots and lots of lacing all over the glass. Head comes back with a swirl and stays around a bit with still plenty of lacing.  Smell: Toffee-like malt with a tea-like hop smell. Very much like a classic bitter. Taste: Toffee and caramel malt up front moving quickly into a bitter finish. Every now and then there is some nutty flavors in there...peanut, walnut? Can't place it. The bitterness isn't quite as tea-like as it was in the smell, more like an English bitter finish. Very simple in the flavor profile here, with the bitterness being most of the flavor once the sweeter malt moves out of the way.  Mouthfeel: Plenty of carbonation on the tongue with something sticking to the teeth, but otherwise just a hair thicker than water. Actually, quite a lot of carbonation for a bitter. Otherwise, nothing special.  Drinkability: After drinking this, I think it would be better with food. The carbonation does a good job cleansing the palate, and I think with the simple flavor profile, it would compliment food nicely rather than get in the way. By itself though, it's just okay. Maybe a lot warmer or on cask (less carbonation) I would enjoy it more by itself. Good looking beer though.",2011-03-06,26750,Tomos Watkin Old Style Bitter
3.99,3.0,4.0,4.0,4.5,4.0,"It pours a medium brown with a nice one finger head that fades to a small ring around the edge in a short while. There is no lacing to speak of. On the nose it's like a date or banana bread. On the tongue there is so much going on it's kind of hard to follow in a very pleasant way. There are apples and definitely raisin and other dark fruit notes right up front that lingers for a while, giving way to a really nicely restrained bitterness further back on the tongue that also sticks around. In the mouth it's a medium finish defined by a slightly prickly, again in a good way, slight carbonation. I can see myself sitting down for a ploughman's lunch with two of these. Really a nice beer that I bought on a whim because it was a style I've just recently come to enjoy.",2010-10-06,26750,Tomos Watkin Old Style Bitter
3.88,4.5,4.0,4.0,3.5,3.5,"Paying homage to my Welsh ancestors with this one.  A: An English-looking ale (don't tell the Welshmen I said that) -- copper-brown, nicely hazy, thin lacing. S: Subtle grassy notes. Subtle malt. Subtlety all around. T: Malty, bitter, flinty, good. The mineral-water quality may be a bit much for some (my wife doesn't care for it) but I find it charming and refreshing. A nice floral-yeast finish to boot. M: A bit slick, a bit sweet, but no real complaints. D: Highly sessionable; great with mild Indian curries. It gets better -- comes alive, really -- as it sits in the glass. And the price round these parts is great, especially considering the large bottle size.",2010-06-22,26750,Tomos Watkin Old Style Bitter
3.43,3.5,3.0,3.5,4.0,3.5,"Pours from a 16.9oz bottle into an imperial pint glass. Caramel tea colored with a creamy white head. Mostly clead but somewhat of a chill haze is formed.  Aroms is really bready and biscuity. Sweet and some dark fruits are apparent as well. Not sure I am liking the sweet caramel aromas of this one. I was hoping for something a little more blalanced, meaning not as sweet. Sweet on the tongue at first but followed by some roast bitterness and chocolate. I am liking the roasty bitterness but still a bit more caramel than my liking. Plenty of biscuit flavor makes this one a nearly full bodied beverage.  Due to the sweetness, I dont see this as a top tier version of the style. A little less caramel would really be spot on. I guess I liked it but I dont think I will revisit.",2009-08-31,26750,Tomos Watkin Old Style Bitter
3.55,3.5,3.5,3.5,3.0,4.0,"Picked up a bottle at the Wine Gallery Kenmore for about $4. Poured into a British pint glass. Caramel brown and reddish color. Nice head retention. Ample carbonation. Smell was a bit hoppy and fruity, almost like apple. Had a nice malty flavor to it, with perhaps a slight twinge of pine noticed. It's a thin beer, as it's made that way. Got a bit of a dry cotton feeling in the back of the throat about three quarters of the way through the bottle. Low abv makes this an easy drinker. Maybe not an all night beer, but a few would be no problem.",2009-07-22,26750,Tomos Watkin Old Style Bitter
3.7,3.5,3.5,3.5,3.5,4.5,"A nice after work beer here.Poured into a imperial nonic a dull slight hazed copper/bronze with a thinner white head.Malt dominated aromas to be expected,caramel/biscuit and fruity esters with a hint of brown sugar.True to stryle the beers nuances came thru more as it warmed a little,toffee and caramel dominated the fklavor profile with just a light smack of leafy hop in the finish.A big time quaffer,light but flavorful,a nice bitter.",2009-05-17,26750,Tomos Watkin Old Style Bitter
4.44,4.5,3.0,5.0,4.5,5.0,"Hazy, reddish amber in color. A little bit of foam that lingers. The smell was a bit bitter---the only part I didn't like too much. The taste was very satisfying---bready malt predominates, with a bit of citrusy, herbal hops. Not very carbonated---the way I like it. Very drinkable. I was very pleasantly surprised. I like this style in general, and I'd rate this example near the top.",2009-04-14,26750,Tomos Watkin Old Style Bitter
3.23,4.0,3.5,3.0,2.5,3.5,"The aroma is sweet and nutty with floral hops, yeast, caramel, toffee, and fruit. The appearance is hazy amber with a small head. The flavor is like the aroma but more bitter than expected. The palate is thin. Overall a pretty good example of the style.",2009-04-10,26750,Tomos Watkin Old Style Bitter
3.71,4.5,3.5,3.5,4.0,4.0,"Pours a three finger cream head that fades slowly, leaving a good lace. Clear amber color. Medium carbonation and medium bodied. Slight malty nose. Flavor is malty, hints of sweetness. Mild bitter finish. $4.45 for a 500ml bottle from Colonial Spirits Acton, Ma.",2009-03-25,26750,Tomos Watkin Old Style Bitter
3.97,3.5,4.0,4.0,4.0,4.0,"Brown 500ml bottle, by Hurns Brewery, same address as above, but a brewery name change? Drank on 25th march 2009, best before the end of may 2009. Poured into UK pint sleeve glass. Bright and clear amber coloured body with a huge foaming off-white head. Plenty of carbonisation, well loads of bubbles rising through the beer anyway. Lighter in colour than I expected (old style bitter just made me think dark and musty). Good malty, beery aroma. It may well be Welsh but it has all the hall marks of a good English Bitter, yeast and hops can also be sniffed as you drink this very pleasant beer. Good flavours, of all things beery. This ale tastes like an ale, crisp, refreshing and clean. Wheat has been used, but I couldn't detect any, just malted barley on the grain front. Very drinkable and one of the best beers I've had from Wales, ever.",2009-03-25,26750,Tomos Watkin Old Style Bitter
4.09,3.0,4.0,4.5,3.5,4.0,"I'm reviewing this a bit late I'll admit, but I did fall in love with this beer. a-light yellowish copper with a nice foamy head after an agressive pour, looked almost like a light ginger beer. s- if memory serves i picked up on corriander right away, maybe some banana peel though i doubt there is any in the brew. t-moderatly bitter, once again that banana bread was a heavy like flavor but not in an over powering or offensive way, nice mellow hop notes as well. m-slightily more abrassive than i was expecting, but not to the point of making your tounge feel like it's cut, easied up nicely toward the finish though. d- it was a great session brew, drank nicely once you got used to the mid mouthfeel. if i can find it again i will be picking it up again",2009-03-12,26750,Tomos Watkin Old Style Bitter
3.88,4.0,3.5,4.0,4.0,4.0,"It pours an almost clear classic amber with gold margins. A finger of uniform off-white head descends to patchy froth. Hyphens of lacing dash along the inside of the glass.  In the aroma, tasted malt and caramel are lightly sweet and fruity. A muted floral spiciness and a couple crumbs of biscuit swirl in the distance.  Upon tasting, and aptly understated malt sweetness denotes caramel and English toffee. The hops are subtly bitter and especially crisp, with a spiciness that goes just so. The middle mellows as yeasty biscuit and the merest touch of residual grain sweetness are dried by the lingering crisp bitterness of clean living hops in the finish. It's all about subtlety and the ensuing appreciation.  Light bodied, it flows with an easy gait and closes clean and dry on the palate.  I could say subtle ten times, and I wouldn't be overstating this refreshing characteristic. This is what I want when the extreme stuff is a bit much. It's crisp and clean, low-key, and nicely drinkable. This beer says session, right out of the OED. I'm thinking maybe a case would look real nice in my DBF.",2009-02-17,26750,Tomos Watkin Old Style Bitter
3.5,3.5,3.5,3.5,3.5,3.5,"This is a decent, creamy, low ABV English Bitter. It pours a nice copper color, fairly clear, small but nice creamy and foamy head, some lacing and retention. The nose is sweet malts, some cracked grains, nothing memorable, but certainly in line with the style. The taste is quite sweet, moderately carbonated. This is a fairly uniform, unidimensional beer with some leafy hop presence, but mostly sweet malts. Most interesting is the labelling which tells you that the taste is ""treacle"" and the beer should be paired with vegetables, beef, etc. The symbols used on the label for this purpose are a hoot, and worth seeking out on that basis alone. Of course, they also tell you that the beer should be paired with friends ... how quaint! Not a bad beer, fairly fresh, light bodied, nothing special, but certainly characteristic of the style.",2009-02-07,26750,Tomos Watkin Old Style Bitter
3.53,4.0,3.5,3.5,3.5,3.5,"Reviewed on 7/26/08. Bottle. Pours a clear orange/brown with a huge tan head. Aroma of light fruits and toast. Flavor is quite fruity, with toast and marmalade. Very drinkable, tasty, and sweet. Enjoyable beer. Aroma: 7/10 Appearance: 4/5 Flavor: 7/10 Palate: 4/5 Overall: 14/20 (3.6/5)",2008-12-21,26750,Tomos Watkin Old Style Bitter
4.63,4.5,4.0,5.0,5.0,4.5,"This is a wonderful, subtle but highly complex bitter with a lot of great flavour. Red amber, it has a medium-large pale tan head slowly shrinking to a permanent foamy top and leaving some weak lace. The aroma is light winey fruit (plums, especally) with strong fresh bread and a hint of caramelized fruit. The taste is sweet-sour fruit up front with light, zesty yeastiness, a lot of dry bread, especially in the finish, hints of leaves in the finish, hint of caramelly fruit and a finish that has very light bitterness and complex mix of dry leaves, toast, citrus, and black pepper, yet leaving a lingering aftertaste of caramelly bread and fruit.  This is wonderful, highly complex, with so much flavour balanced in it it's hard to describe it fully. It's highly drinkable.",2008-12-02,26750,Tomos Watkin Old Style Bitter
3.41,4.0,3.0,3.5,3.5,3.5,"Purchased at the Spar (a chain grocery store) in Church Stretton, Shropshire. Filtered, coming in a 500ml brown bottle. BB JAN 09, served cool in a straight imperial pint glass. A: dark reddish amber to light copper in colour, with a nice-looking off-white foamy froth sustaining well. The fine carbonation flows constantly. S: lightly metallic upfront, on top of fruits, plum jam and some earthy hops. Not so pronounced on the ""citrus"" note promised by the beer label (from UK and US hops); instead, a black tea-ish and brown sugary maltiness sneaks through the foam.  T: plenty of biscuity malts emerge from the very beginning, intertwined nicely with a floral hop flavour, while the rather light taste of citric sourness lags behind... The aftertaste packs some sour nuts and pines, with a very mild bitter palate (slightly chewy as well) in the finish. M&amp;D: fizziness comes quite light, on top of a medium body. This rather fruity pale bitter gets a pronounced floral and fruity influence of hops. The overall drinkability is just above average as shown by this bottle.",2008-11-01,26750,Tomos Watkin Old Style Bitter
3.6,3.5,3.5,3.5,3.5,4.0,"Bottle serving, got from Draeger's in San Mateo. Poured a medium brown, cola color. Not much of a head, no lacing. Aroma is of malt, caramel, and a bit of toastiness. Not a strong nose, overall, and a rather subdued aroma. Not that that's a bad thing. Taste is smooth, not very bitter dispite being labeled as such, and dominated by the caramel flavors. The bitter flavor doesn't really hit until the end, and it's not even close to being a high IBU beer. Nice and balanced, though. Drinkability is fairly good, although it somehow tastes and feels stronger on the alcohol than one would expect for 4.5% ABV.",2008-09-22,26750,Tomos Watkin Old Style Bitter
3.4,3.5,3.5,3.5,3.5,3.0,"A: Poured a copper color with a 1 finger foamy light beige head that was sticky leaving a good solid rim lacing.  S: The nose was spicy with nutmeg, cinnamon and toasted caramel hints.  T: The initial flavor was sweet caramel with some alcohol spiciness (nutmeg, cinnamon). There was some dry pumpernickel bread hints, light toast, and a light bitterness as well. In the finish the dry spiciness comes through once again as well a light fruitiness of dried apples.  M: light, sweet, fruity, and softly carbonated leaving a slight sourness behind.  D: Average drinkability, not bad but nothing that would make me want to go out and buy again. Worthy of a curious try at best.",2008-05-25,26750,Tomos Watkin Old Style Bitter
3.03,3.5,3.0,3.0,4.0,2.5,"Bottle into bicentennial Mason jar with the Liberty Bell on it. A: Blonde copper with off white head that leaves some nice lacing. S: Caramely malts the slightest hint of canned mushrooms.  T: Malty and bitter dry. At first its very fresh but as you go on you get a metal canned mushroom taste, but at first I get a bit of honey comb hops, but I doesn't last for some reason the bitter metal takes over. M: The high point of this bitter. D: The first half of my jar is 4.0, but it goes south from there the rest is 2.0. I guess its a 2.5 overall. Not a horrible beer, but mushrooms from a metal can?",2008-03-24,26750,Tomos Watkin Old Style Bitter
3.78,4.0,3.5,4.0,4.0,3.5,"Pours a clear amber with a creme head. Flavor profile is definitely bringing some bitter. Not much beyond that. Just an earthy and somewhat citric edge. Feel is about typical. If you're going for this beer, you have to realize what it is. This is an English Bitter, so there are going to be some interesting and unique qualities going on that you have to focus on and appreciate. Overall it is decent. More of a sipper to me than anything else. Nice to try, but moving on.",2008-03-18,26750,Tomos Watkin Old Style Bitter
4.0,4.0,4.0,4.0,4.0,4.0,"Appearance: Pours a hazy apricot color with a decent head that splashes the sides of the pint glass with lace Smell: Stone fruit and a bit of toffee Taste: Opens with a nicely balanced malt and fruit element, with some caramel and nutty flavors that are offset by a hint of apple cider flavor; after the swallow, an herbal tea character that is interesting; also a bit of malted milk, honey and a hint of earthiness at the end Mouthfeel: Medium body with moderate carbonation Drinkability: A decent drinker; wish this were more widely available Thanks, BuckeyeNation, for the opportunity",2008-02-02,26750,Tomos Watkin Old Style Bitter
3.68,4.0,3.5,3.5,4.0,4.0,"Ripe kumquat with nothing but the occasional bubble disturbing the perfect clarity of the liquid. The modest cap is a lovely shade of orange-tinted ivory and has a sticky, bubbly texture that is mirrored in the copious amount of lace that finds its way to the glass. I expected the nose to be more hoppy. I also expected it to be more citrusy and less earthy. For the record, Willamette and Fuggles were used for flavor and Goldings for aroma. A metallic character doesn't ruin things, but I could certainly do without it. I'm pretty sure the earthiness is due to malt rather than hops. The darker than usual color of the beer is further evidence that a fair amount of non-pale malt is in use. Ah ha! A quick scan of the label tells me that crystal malt accompanies pale and wheat. That's too bad because I think ESBs should be hop showcases. Others may disagree, but then this is my review. Tomos Watkin OSB is balanced beer, more or less. The nutty, lightly sweet, mildly caramel-like maltiness is complemented by a herbal, grassy, cold tea hoppiness. The metal from the nose comes across as a pleasant, hard water mineralicity on the palate. It all adds up to a better than decent ale that is probably best drunk straight from the cask in Swansea rather than from a bottle in Des Moines. There isn't a thing wrong with the light-medium mouthfeel. Given the style, it's right where it needs to be. They've even done an admirable job with the lightly tingly carbonation. It may not be overly cask-like, but it's fine for a bottled product. Old Style Bitter isn't the ESB of my dreams (lose the crystal malt), but it's enjoyable beer that grew on me from first sip to last. I'd like to see more U.K. brewers exporting their wares to the U.S. As long as they're reasonably fresh when they get here, as this one seems to be. Iechyd Da!",2007-06-08,26750,Tomos Watkin Old Style Bitter
4.5,4.5,4.5,4.5,4.5,4.5,"A superb ESB - these are getting harder and harder to find, anywhere. It was such a treat to have it at this pleasant brewery-pub in the middle of this charming New England town.",2016-08-09,8260,Daniel Shay's Best Bitter
3.97,3.5,4.0,4.0,4.0,4.0,"Had this beer on-tap. Pours a nice amber color, with a nice thin lace. The smell had a little citrus and I could definitely recognize the malts. I didn't think the taste had any bitterness to it, but it's got a nice smooth feel and definitely malty. Very enjoyable, I might have to ask for a growler of this when I go back.",2010-12-24,8260,Daniel Shay's Best Bitter
4.25,3.5,3.5,4.5,4.0,5.0,"Pours a dark copper with a bubbly white head. Smell is very mild and hard to pick up on, can get some fruity notes in there. Taste matches the style, pretty much dead on. Mouthfeel in nice and smooth with low carbonation, and a nice malty finish. Most likely low alcohol, very drinkable, could drink 5 growlers.",2009-08-21,8260,Daniel Shay's Best Bitter
4.3,3.5,3.5,4.5,4.5,5.0,"Picked up a growler from the brewery at lunch today, nice people, good price. Pours a golden orange color in my pint glass with a half finger head that dissipates fairly quickly. Leaves no lacing in my glass and kind of looks like juice after all the head is gone. Smell is the only other average part of this beer, can't really pick much up, some fruity aromas, some hops and some malts but all not coming in too strong. Taste is great here, follows the style well. Has medium malts and medium hops, starts off with a good mix of fruits and citrus hops and is followed by a great malt after taste. The tongue is left with a good coat of malty flavor after the sip is done. Mouthfeel is light-medium body with good carbonation and no alcohol flavor, a bit watery here but still good for the style. Drinkability is amazing here, probably one of the better session beers I can think of, could easily do a whole growler of this stuff, and for the price it would be worth it.",2009-08-21,8260,Daniel Shay's Best Bitter
3.63,4.0,3.5,3.5,3.5,4.0,"Had on tap at the Northampton brewery. The drink had a nice, dark amber appearance with a pretty thin head. The smells were sharp citrus-orange flavors but were in general pretty weak if you did not sniff hard enough. The drink had a taste that was mild citrus flavors with a good chunk of malt. With its good carbonation, it was light and crisp. In general, this was nice and refreshing.",2007-11-29,8260,Daniel Shay's Best Bitter
2.86,3.5,2.5,3.0,2.5,3.0,"On-tap at the brewpub. Minimal head, though lace and grapefruit colour. No smell, watery. Malty, turning into bitter, and drying aftertaste. Nothing special for this or most of the lineup. No wonder people head to get regional and national beers on tap a few minutes down the road.",2007-07-15,8260,Daniel Shay's Best Bitter
3.8,3.5,3.5,4.0,3.5,4.0,"Had one on tap sitting on the deck at the brewpub on a beautiful spring day. Nice clear amber with a small , but very persistant head. Smells biscuity and a bit steely...some citrus hops. This is very well balanced English Bitter....some biscuity malts with a nice bitter citrus hop that doesn't cause puckering , but lets you know there's some bite to it. On warming the malts are a bit more dominant...caramel..lightly sweet. Mouthfeel was just right in the middle and the carbonation was lively. A very drinkable Bitter...I could have easily had more.",2007-05-07,8260,Daniel Shay's Best Bitter
4.23,4.0,3.5,4.5,4.5,4.5,Purchased a 22 oz. bottle at the brewpub since it wasn't available on draft that day. Very much lives up to its style of an English Bitter - and a very good one at that. Pours an amber color with a creamy and lasting head. Nice blend of malt and hops. Medium body and bitterness with a lingering hop presence in the aftertaste. Rates as the best Northampton product I've tried - wish it were available in 12 oz. 6-packs.,2007-03-18,8260,Daniel Shay's Best Bitter
3.95,4.0,4.0,4.0,3.5,4.0,"Draught @ Brewpub: This one pours a hazy coppery color with a small off white head. Lots of lacing on this one. The aroma is somewhat caramel malty sweet, with hints of roastiness and hops. The taste is malty, slightly roasty and slightly bitter. Nice.",2007-03-10,8260,Daniel Shay's Best Bitter
3.6,3.5,3.5,3.5,3.5,4.0,"Picked up at the Brewpub. 22oz. bomber for $3.00 A: Pours a murky rust color with a bubbly half finger head that has some retention on the sides. Soapy film on top. S: Aromas of citrus and floral hops with a nice biting grassyness. Sweet caramel malt undertones. T/M: Grassy hop notes with sweet malt flavors up front. The malt flavors fade away into a bitterness. Dry finish. Smooth and slick through the mouth. Agreeable to the palate. I was hoping for a bit more from Daniel Shays, however this is a good tasting brew from Northampton. D: Very easy drinking brew. I'd like to try it on tap as the flavors may be a bit more noticeable.",2006-09-11,8260,Daniel Shay's Best Bitter
4.03,4.0,3.5,4.0,4.5,4.5,"22ozer from the brewpub.  Poured into an imperial pint glass, formed a 1"" beige head over a clear copper brew. Dense, frothy head lasts and laces well. Well-balanced aroma, with slight hops notes. Flavor is delicately malty, Vienna seems to come to mind, and slowly fades to a slightly bitter hoppiness. Mouthfeel and drinkability were great, this being an imminently sessionable brew. Check it out.",2005-01-10,8260,Daniel Shay's Best Bitter
3.97,3.5,4.0,4.0,4.0,4.0,"Tawny-gold in hue with hints of amber, there was some animation noticed in the very attractive liquid. The head was white in color, at the apex the foam was about a finger in height. Head retention was fair; it quickly faded to a thin, foamy cap. This cap lasted the entire consumption. The subsequent lacing was spotty and minimal. This is a pleasant looking beverage. The nose is pleasant, kind of clean yet English in nature. Malt is dominant, dry, toasty, and nutty with some rich sweetness from a caramel twist. The hops offer hints of pine needles, spicy flowers, and earthy qualities. Simple. Modest potency. There isnt anything noteworthy about the bouquet; it says all the right things so its fine by me. Well-rounded. Inviting. The palate is lovely. Now a beer of these sorts cant be forceful and loud while remaining true. Since this beer tastes appropriate it is done right and that is all I can ask for. The malt is plenty flavorful; this seems to be the flaw of many American beers, especially of this sort. Not so for Daniel Shay. Rich, kind of sweet maltiness; brown sugar and nutty flavors that encompass some toasty qualities as well. Caramel. Juicy. The malt profile is very English. The hops offer just enough bitterness; if a 10 on the hoppy scale is a DIPA this beer is a 3.3 and that is about perfect. Spicy. Earthy with a grassy and pine tree bark twang. I like it greatly. The aftertaste is lazy; it is a sum of all the pervious parts. Tasty palate. Medium/medium-light in body with modest yet natural carbonation. There is a slight creaminess on the tongue, which works well. The mouthfeel is quite pleasant. I found this beer to be very tasty and just as drinkable. I am sure this beer would be great with a smoked turkey and Gouda sandwich, followed by three or four more pints! Maybe Ill get the chance to do that someday. This is a very nice Bitter. Thank you ppoitras! This was yet another dandy from Secret Santa 2004!",2005-01-01,8260,Daniel Shay's Best Bitter
3.0,3.0,3.0,3.0,3.0,3.0,"This was about what was expected...amber in color, the head left quickly. I thought I could pick up some caramel in the aroma. Medium bodied with pleasant carbonation. I thought there was some breadiness in the finish. The average score is due to low hops and malt detected in the taste.",2004-08-29,8260,Daniel Shay's Best Bitter
3.5,3.5,3.5,3.5,3.5,3.5,"On tap in an American pint glass. One the dark side with weather copper hues, thin lace barely sticks to the glass. Malt sweetness plays against the twang of yeast which quickly shows its ale-like qualities. Touch of caramel and a flash of fruitiness meld well with the moderate bitterness. Pretty drinkable, a decent session brew.",2004-08-29,8260,Daniel Shay's Best Bitter
2.8,3.0,3.0,2.5,3.0,3.0,"Slightly reddish brown with an off-white head. Not much of a scent. Medium bodied caramel malt with a touch of toffee. But...but..but.. Where's the hops? This just ain't right. I should have known. Shay started the Whiskey Rebellion, not the Beer Revolution.",2004-08-23,8260,Daniel Shay's Best Bitter
3.08,3.5,3.0,3.0,3.5,3.0,This is a darker brownish colored beer. It has a rather light malty smell not to overpowering with one flavor. Thin white head with hardly any lacing in the glass. It has a rather malty taste at first and then followed by a nice hop finish. It is extreemly drinkable . Smooth and enjoyable. Not one of my favorite beers but it hits the spot. Went really good with the steak I had ordered. It is a decent beer but it was lacking in head and smell. Although it left a pleasent taste on my pallet.,2004-07-14,8260,Daniel Shay's Best Bitter
3.43,3.5,3.0,3.5,4.0,3.5,"Decent copper appearance, but with very little head. Smell was very weak, barely perceptioble hop presence. Taste was as anticipated, floral hoopy bitterness with a following bitter finish. Nothing too distinctive or special, though. Medium bodied in mouthfeel, with a slight ""catch"" on the swallow that lowered overall drinkability.",2004-04-24,8260,Daniel Shay's Best Bitter
4.2,4.0,4.0,4.5,4.0,4.0,"A great bitter. Poured slightly dark, with somewhat of a head. Had a great ""hoppy"" taste, but not too overpowering. Did not make you cringe, rather refreshing. More of something along the lines of Gritty's. A definite refreshing beer, that can be drunk one right after another.",2003-01-27,8260,Daniel Shay's Best Bitter
3.51,4.25,3.25,3.5,3.75,3.5,"Amber reddish color. Poured a two finger thick head with medium retention and leaving laces. Good malty aroma with hints of caramel and floral hops. Similarly toasted malt is the flavor backbone, with English hops clearly noticeable. Notes of minerals and oranges with a mild spicy sensation. Light body with good carbonation (bottle version). It would be even better with a bit more alcohol. Good English bitter.",2013-02-02,28540,First Gold
4.0,4.0,4.0,4.0,4.0,4.0,"Sometimes it can be fun to fool around with some English styles. This one is only 4% so even Ding would allow that it is a ""session beer"". Pours a nice gold marmalade colour. Good head and lacing. Nose provides an English hop character, then marmalade malt, finally falling away to a pleasant toasty sweet floral character. Taste is a pleasantly subtle floral marmalade. Mouthfeel is well-handled with a refreshing bitterness. Overall a highly enjoyable session beer.",2012-05-10,28540,First Gold
3.23,4.5,4.0,3.0,3.0,2.5,"A huge foamy white head sits a proud of a light red brown body with slight hazing and tempting look. The aroma is the ticket petrol, fresh cut grass and lemon zest the taste lacks any real punch though hints of malt and barley very understated. watery and subtle I guess worthy for the experience  glad I drank it but won't buy again",2011-11-03,28540,First Gold
3.38,4.0,3.5,3.5,3.0,3.0,"Pours an unexpectedly dark clear amber with a chunky snow white head that rings. Nose is buttery sourdough and a hint of tropical fruit. Toast and toffee, metallic in the middle, and a tame spicy dried orange rind hops and tobacco leaf hit at the end. Light, crisp, dry, no real chew. There's that sour nose-tobacco end combo that I used to think was Northdown hops but, this being a single hop, evidentally I'm wrong about that. Certain malting? Either way, it's a signature of what I don't like in a pint of bitter.  There's some good things going on, but the hops don't come through enough, which they should if it's single. Also a mismatch between a dark for a bitter color and thin body.  Doesn't really know what it's about.",2010-10-29,28540,First Gold
2.46,3.5,2.5,2.0,3.5,2.5,"Poured from a 500mL bottle into Tom Collins glass. A: Pleasant light-brown colour, light head, lots of bubbles. S: The smell mellows over time from a harsh bitterness into a more round maltiness. T: Spicy hops, a vaguely copperish backtaste, and thin sour malt. The aftertaste is watery, but somewhat hopped. I don't really enjoy this beer. M: The carbonated spiciness is nice; nothing else is. D: As beers go, this is not one of the best. I'm unsure why so many English beers tend to have a mild metallic flavour -- maybe they're being stored on their side? Badger First Gold isn't entirely unpalatable, but I certainly wouldn't recommend it.",2010-10-28,28540,First Gold
3.38,3.5,3.0,3.5,3.5,3.5,"Single pint served from a cask at the New Inn in Salisbury. Appearance: Coppery-brown, but with definite shades of yellow in it. The large white foam that was there at first died down pretty quickly to leave nothing behind.  Smell: At first, a tad smoky with mild sulfur notes, but as it warmed up, it was more of a roasted malt with some hints of sulfate. Okay.  Taste: Predominantly bitter through and through, but once the beer was well warmed up, a sweeter malt with some smokey hints shows up in the middle between the bitter start and finish. I should point out that the bitterness is not bad - it's not an American hop slap - it's more of a nice bitterness which goes really well with a meal. I didn't get it at first, but it grew on me as I finished the glass.  Mouthfeel: No carbonation at all, but that's okay. Just thick enough to be noted as not water, but goes down smoothly. Does leave a little bit on the teeth.  Drinkability: Went very well with a meal (grilled porkchop) and if I had more time that evening, I may have had another and let it grow on me. However, I did find it was an acquired taste and it took me some time to get used to it.",2010-07-02,28540,First Gold
3.77,3.5,4.0,3.5,4.0,4.0,"The bottle says dark amber/ruby brown, but I'd say this is a bit more on the golden side. Foamy white head. Pleasant malt scent, with light grassy and citrus hop notes. Pretty much inline with a standard bitter. Taste-wise, this is pleasant but not outstanding. Balanced malt and hops with a good dry bitterness, but nothing out of the ordinary. A good session beer; I'd love to have this from the cask.",2010-02-12,28540,First Gold
4.56,4.5,3.5,5.0,4.5,5.0,"500 mL brown bottle poured into a pint glass. A: Copper/amber beer with great clarity sits underneath a foamy beige head, thick and frothy! S: Some slight fruits (apple?), with an earthy dose of hops and malts with malts dominant, also some graininess. T: Great taste! Somehow accomplishes being both bitter upfront and refreshing light. Very nice! M: Light-bodied yet without losing any of the earthiness an English bitter is known for! D: Very drinkable at 4.0, and it seems it would do well as a winter (when I drank it) OR summer beer (as it is incredibly refreshing!)",2010-02-07,28540,First Gold
